id,description,title,repin_count,text
47639708551522525,"Taking its name from the Latin word for “extend,” the Duca candleholder does exactly that: by loosening the screw on its slender stem, the height of the design can be adjusted as the candle burns. Cast in bronzed brass and detailed with rattan enfolded around its lower half, the simple yet impactful design brings a sense of intimacy and warmth to its surroundings. A beautiful design by the Danish interior label Audo Copenhagen.",Audo Duca candle holder | By Mölle,1,"audo duca candle holder | by mölle taking its name from the latin word for “extend,” the duca candleholder does exactly that: by loosening the screw on its slender stem, the height of the design can be adjusted as the candle burns. cast in bronzed brass and detailed with rattan enfolded around its lower half, the simple yet impactful design brings a sense of intimacy and warmth to its surroundings. a beautiful design by the danish interior label audo copenhagen."
21181060741152621,,fun and colorful design details for future house!,1,fun and colorful design details for future house!
21181060741129693,"Friendship bracelets, Taylor Swift, Trader Joe’s, DIY",Taylor Swift Bracelets but Make it Trader Joe’s,40,"taylor swift bracelets but make it trader joe’s friendship bracelets, taylor swift, trader joe’s, diy"
21181060741129669,,Oh Joy for Casetify is Here! For iPhone and Android. Customize your size and case color!,29,oh joy for casetify is here! for iphone and android. customize your size and case color!
21181060741129605,"The Deny Designs credenza features crisp mid-century modern styling with an understated Baltic Birch cabinet and sleek, curved steel Aston legs. Select from our array of curated designs to feature on the credenza doors and blend this versatile furniture staple into any decor. It can function as an office cabinet, entertainment unit or even a bar cart. It's available in either a warm, refreshingly natural finish or a premium, rich walnut veneer—allowing for a variety of design combinations. And t",Gigi Rosado Pastel Plaid Credenza Black - Deny Designs,1,"gigi rosado pastel plaid credenza black - deny designs the deny designs credenza features crisp mid-century modern styling with an understated baltic birch cabinet and sleek, curved steel aston legs. select from our array of curated designs to feature on the credenza doors and blend this versatile furniture staple into any decor. it can function as an office cabinet, entertainment unit or even a bar cart. it's available in either a warm, refreshingly natural finish or a premium, rich walnut veneer—allowing for a variety of design combinations. and t"
21181060741129603,"This two-fingers ring by Scrives is composed of a large and deep aquamarine of 19.8cts (origin: Myanmar, no treatment) and of 6 sugarloaf pink spinels set on the sides (total weight: 3.65cts, origin: Myanmar). The aquamarine exhibits eye visible natural and typical inclusions. As both bands are not larges, wearing this double ring is comfortable and allows good movement of the fingers. This one-of-a-kind ring is handmade with 22kt mat finish gold. After wearing the jewellery for sometime, the go","Scrives - Spinels Double Finger 22 Karat Cocktail Ring Contemporary Aquamarine,spinel 22K Gold",1,"scrives - spinels double finger 22 karat cocktail ring contemporary aquamarine,spinel 22k gold this two-fingers ring by scrives is composed of a large and deep aquamarine of 19.8cts (origin: myanmar, no treatment) and of 6 sugarloaf pink spinels set on the sides (total weight: 3.65cts, origin: myanmar). the aquamarine exhibits eye visible natural and typical inclusions. as both bands are not larges, wearing this double ring is comfortable and allows good movement of the fingers. this one-of-a-kind ring is handmade with 22kt mat finish gold. after wearing the jewellery for sometime, the go"
21181060741129601,"Don't tell me this necklace ain't got no heart ❤️ 30"" Gold plated brass hardware 1.5"" extension Rainbow threadwork Mixed-media charms Handmade in New York City. Due to the handmade nature of our products, some charms may vary in color and style or be replaced if unavailable. Please allow 5-7 business days for production.",SHAKEDOWN STREET NECKLACE,1,"shakedown street necklace don't tell me this necklace ain't got no heart ❤️ 30"" gold plated brass hardware 1.5"" extension rainbow threadwork mixed-media charms handmade in new york city. due to the handmade nature of our products, some charms may vary in color and style or be replaced if unavailable. please allow 5-7 business days for production."
21181060741129526,,Checkered Towel Collection,0,checkered towel collection
21181060741129523,,Salty Shadows Recline Beach Chair - Lilac,1,salty shadows recline beach chair - lilac
780248704183659986,,Guest Bedroom,0,guest bedroom
188658671887799672,"Inspired by croissants, these earrings from designer Jennifer Zeuner put a playful twist on French Girl style. Chunky and bold, yet designed to be lightweight, our Hero is the MVP of jewelry—wear it for every day and special occasions, and/or gift them this holiday season.",The HERO: JENNIFER ZEUNER JEWELRY,5,"the hero: jennifer zeuner jewelry inspired by croissants, these earrings from designer jennifer zeuner put a playful twist on french girl style. chunky and bold, yet designed to be lightweight, our hero is the mvp of jewelry—wear it for every day and special occasions, and/or gift them this holiday season."
188658671887795152,"For those who have everything, you know you have to bring your A game with a gift that checks every box. Whether the recipient has plenty of coin to spare or not—our luxe gift guide features the best of the best at every price point. Special, high quality, and super chic, discover the presents you’ll want to keep for yourself.",LUXE GIFTS,2,"luxe gifts for those who have everything, you know you have to bring your a game with a gift that checks every box. whether the recipient has plenty of coin to spare or not—our luxe gift guide features the best of the best at every price point. special, high quality, and super chic, discover the presents you’ll want to keep for yourself."
188658671887791488,"When planning your cold season getaways, turn to these snow-covered destinations for a refreshing New Year reset and let our edit inspire your packing list.",Chic Escapes: ‘Tis the SKI-SEASON,2,"chic escapes: ‘tis the ski-season when planning your cold season getaways, turn to these snow-covered destinations for a refreshing new year reset and let our edit inspire your packing list."
188658671887789173,"Instantly recognized for their use of crystals, the optimum decadence of NY-based AREA will take your breath away. Each couture-level design is a display of quality craftsmanship, textile development, and innovative embellishment.",AREA,3,"area instantly recognized for their use of crystals, the optimum decadence of ny-based area will take your breath away. each couture-level design is a display of quality craftsmanship, textile development, and innovative embellishment."
188658671887788729,This is the ‘it’ bag of 2023: the hobo bag was forecasted to be one of the most hyped bags as we transition into the new year!,Shop The Perfect Hobo Bag,13,shop the perfect hobo bag this is the ‘it’ bag of 2023: the hobo bag was forecasted to be one of the most hyped bags as we transition into the new year!
188658671887788728,Metallic bags are the perfect outfit staple for Christmas/New Year and a great festive accessory to have!,Metallics Are Trending this Winter:,9,metallics are trending this winter: metallic bags are the perfect outfit staple for christmas/new year and a great festive accessory to have!
188658671887788727,This JACQUEMUS Le Bisou calf hair shoulder bag is on everyones wishlist this winter!,JACQUEMUS Essential,12,jacquemus essential this jacquemus le bisou calf hair shoulder bag is on everyones wishlist this winter!
